,published_date,title,text,kode_emitten,label_1,label_2,label_3
153,2019-02-06,"5 Berita Populer Finansial, BCA dan BNI Genggam BTPN, Inklusi Keuangan Meningkat Tiap Tahun","5 Popular Financial News, BCA and BNI Handle BTPN, Financial Inclusion Increases Every Year",BBCA,0.0,0.0,0.0
154,2019-02-07,"Permintaan Nikel Tinggi, INCO Kejar Target Produksi Capai 76.000 Ton","High Nickel Demand, INCO Pursues Production Target to Reach 76,000 Tons",INCO,0.0,0.0,0.0
155,2019-02-07,"Sepanjang 2018, BCA Naikkan Bunga Deposito 1,75%","Throughout 2018, BCA Increases Deposit Interest by 1.75%",BBCA,0.0,0.0,0.0
156,2019-02-08,"Cicil Utang ke BCA, TAXI Berencana Jual 1.200 Armada","Installment Debt to BCA, TAXI Plans to Sell 1,200 Fleets",BBCA,0.0,0.0,0.0
157,2019-02-08,"Cicil Utang ke BCA, Taksi Express Jual 1.200 Kendaraan","Paying off debt to BCA, Taxi Express sells 1,200 vehicles",BBCA,0.0,0.0,0.0
158,2019-02-10,BCA Tertarik Layani Transaksi 'Coworking Space',BCA Interested in Serving 'Coworking Space' Transactions,BBCA,0.0,0.0,0.0
159,2019-02-11,Semen Indonesia Bidik Ekspor 5 Juta Ton di 2019,Semen Indonesia Aims for Exports of 5 Million Tons in 2019,SMGR,0.0,0.0,0.0
160,2019-02-11,"BTN Catat Perolehan Laba Hingga Rp 3,2 Triliun Sepanjang 2018",BTN Records Profits of Up to IDR 3.2 Trillion Throughout 2018,BBTN,0.0,0.0,0.0
161,2019-02-11,"Dicaplok SMGR, Holcim Indonesia (SMCB) Ganti Nama Jadi Solusi Bangun Indonesia","Annexed by SMGR, Holcim Indonesia (SMCB) changed its name to Solusi Bangun Indonesia",SMGR,0.0,0.0,0.0
162,2019-02-11,Semen Indonesia Prediksi Konsumsi Semen Industri 4%—5% Tahun Ini,Semen Indonesia Predicts Industrial Cement Consumption of 4%—5% This Year,SMGR,0.0,0.0,0.0
163,2019-02-11,Ini 5 Rencana Semen Indonesia Pasca Akuisisi Holcim,These are 5 plans for Indonesian cement after the acquisition of Holcim,SMGR,0.0,0.0,0.0
164,2019-02-11,Semen Indonesia Tender Offer Saham Holcim Rp 2.097,"Semen Indonesia Tender Offer for Holcim Shares IDR 2,097",SMGR,0.0,0.0,0.0
165,2019-02-13,BCA Serahkan Beasiswa Rp250 Juta untuk Universitas Sriwijaya,BCA Hands Over IDR 250 Million Scholarship to Sriwijaya University,BBCA,0.0,0.0,0.0
166,2019-02-14,AIA Financial gandeng BCA Siapkan Asuransi Pendidikan,AIA Financial collaborates with BCA to prepare education insurance,BBCA,0.0,0.0,0.0
167,2019-02-14,Kinerja PT Vale Indonesia Tbk (INCO) 2019 diproyeksikan netral,PT Vale Indonesia Tbk (INCO) 2019 performance is projected to be neutral,INCO,1.0,1.0,1.0
168,2019-02-14,"BTN Syariah luncurkan KPR Hits demi pasar milenial, ini keistimewaannya","BTN sharia launches KPR Hits for the millennial market, this is its specialty",BBTN,0.0,0.0,0.0
169,2019-02-14,"Laba BNI Syariah 2018 Mencapai Rp416,08 Miliar",BNI sharia 2018 Profit Reached IDR 416.08 Billion,BBNI,0.0,0.0,0.0
170,2019-02-17,BNI Syariah memberi kontribusi terbesar pada pendapatan Bank BNI,BNI sharia makes the largest contribution to Bank BNI's income,BBNI,0.0,0.0,0.0
171,2019-02-19,"Perkuat Layanan Digital, BCA Gelontorkan Investasi Rp1,5 Triliun","Strengthening Digital Services, BCA Disburses Investment of IDR 1.5 Trillion",BBCA,0.0,0.0,0.0
172,2019-02-19,Bank BRI bidik penyaluran kredit ke BUMN tumbuh hingga 6% di tahun 2019,BRI Bank aims to grow credit distribution to BUMN by up to 6% in 2019,BBRI,0.0,0.0,0.0
173,2019-02-19,Bank Mandiri Sebutkan Tiga Faktor Penting dalam Penyaluran Kredit Infrastruktur,Bank Mandiri Mentions Three Important Factors in Distribution of Infrastructure Credit,BMRI,0.0,0.0,0.0
174,2019-02-19,BNI Perkuat Layanan di Myanmar,BNI Strengthens Services in Myanmar,BBNI,0.0,0.0,0.0
175,2019-02-20,"Biayai Infrastruktur, Bank Mandiri Andalkan Sindikasi","To Finance Infrastructure, Bank Mandiri Relies on Syndication",BMRI,,0.0,1.0
176,2019-02-20,"Jadi Incaran Akuisisi BCA, Ini Profil Bank Royal dari Ciparay","So BCA's target for acquisition, this is the profile of Bank Royal from Ciparay",BBCA,0.0,0.0,0.0
177,2019-02-20,Terungkap! Ini Bank yang akan Diakuisisi oleh BCA,Revealed! This is the bank that will be acquired by BCA,BBCA,0.0,0.0,0.0
178,2019-02-21,Volume penjualan semen Indocement (INTP) hampir sama dengan tahun lalu,Indocement (INTP) cement sales volume is almost the same as last year,INTP,0.0,,1.0
179,2019-02-22,"Optimalkan pendapatan non bunga, Bank BCA anggarkan belanja modal IT Rp 5,2 triliun","Optimizing non-interest income, Bank BCA has budgeted IT capital expenditure of IDR 5.2 trillion",BBCA,0.0,0.0,0.0
180,2019-02-24,BRI Agro luncurkan aplikasi pinjaman bank berbasis digital,BRI Agro launches digital-based bank loan application,BBRI,0.0,0.0,0.0
181,2019-02-25,Catat! BNI Tidak Naikan Bunga KPR Tahun Ini,Note! BNI Will Not Increase KPR Interest This Year,BBNI,0.0,1.0,1.0
182,2019-02-27,"Merdeka Copper Dapat Pinjaman Rp 1,75 T dari Anak Usaha",freedom Copper Receives Loan of IDR 1.75 T from Subsidiary,MDKA,0.0,0.0,0.0
183,2019-02-28,Berita Bri Hari Ini Terkini dan Terlengkap,Today's Bri News is the Latest and Most Complete,BBRI,0.0,0.0,0.0
184,2019-02-28,Berita BCA Syariah Hari Ini Terkini dan Terlengkap,Today's Latest and Complete BCA sharia News,BBCA,0.0,0.0,0.0
185,2019-02-28,Berita Semen Indonesia Hari Ini Terkini dan Terlengkap,Today's Latest and Most Complete Indonesian Cement News,SMGR,0.0,0.0,0.0
186,2019-02-28,"Bos BCA: NIM Perbankan Turun, IHSG Bisa Hancur","BCA Boss: Banking NIM Drops, JCI Could Be Destroyed",BBCA,1.0,1.0,1.0
187,2019-02-28,BCA Keyboard Belum Bisa di Apple iPhone? Ini Penjelasan BCA,BCA Keyboard Not Available on Apple iPhone? This is BCA's explanation,BBCA,0.0,0.0,0.0
188,2019-02-28,"Wah, Mulai 11 Maret Bisa Bikin Rekening BCA dari Aplikasi","Wow, starting March 11, you can create a BCA account from the application",BBCA,0.0,0.0,0.0
189,2019-02-28,"Bank BCA (BBCA) catat laba bersih Rp 25,9 triliun ditopang pendapatan bunga bersih",Bank BCA (BBCA) recorded a net profit of IDR 25.9 trillion supported by net interest income,BBCA,1.0,1.0,1.0
190,2019-03-01,"Kinerja 2018 Diapresiasi, Saham BCA Diborong Asing","2018 Performance Appreciated, BCA Shares Bought Up by Foreigners",BBCA,0.0,0.0,0.0
191,2019-03-02,Bank Central Asia (BBCA) kerjasama dengan Duo China,Bank Central Asia (BBCA) collaborates with Duo China,BBCA,0.0,0.0,0.0
192,2019-03-03,BNI bidik transaksi Tapcash Rp 600 miliar di BNI Java Jazz 2019,BNI aims for Tapcash transactions of IDR 600 billion at BNI Java Jazz 2019,BBNI,0.0,0.0,0.0
193,2019-03-03,Berita Saham Bank Mandiri Hari Ini Terkini dan Terlengkap,Bank Mandiri Stock News Today Latest and Complete,BMRI,0.0,0.0,0.0
194,2019-03-04,Ulasan Kinerja Bank BNI: Terbaik di Kelasnya,BNI Bank Performance Review: Best in Class,BBNI,0.0,0.0,0.0
195,2019-03-04,"Diisukan Caplok Bank Permata, Ini Jawaban Bank Mandiri","Rumors of annexing Bank Permata, this is Bank Mandiri's answer",BMRI,0.0,0.0,0.0
196,2019-03-04,BNI Masih Audisi Bank BUKU II untuk Dijadikan Bank Digital,BNI Still Auditioning BUKU II Banks to Become Digital Banks,BBNI,0.0,0.0,0.0
197,2019-03-05,BCA Gelar Pelatihan Kepemimpinan dan Komunikasi Bagi Pengurus Desa Wisata Pentingsari,BCA Holds Leadership and Communication Training for the Administrators of Penyengsari Tourism Village,BBCA,0.0,0.0,0.0
198,2019-03-05,"Jajaki peluang akuisisi Bank Permata, Bank Mandiri gandeng Morgan Stanley","Exploring opportunities to acquire Bank Permata, Bank Mandiri collaborates with Morgan Stanley",BMRI,0.0,0.0,0.0
199,2019-03-06,"Terkaya di RI, Berapa Keuntungan Dua Hartono Dari BCA?","Richest in RI, how much profit does Dua Hartono make from BCA?",BBCA,0.0,0.0,0.0
200,2019-03-08,"Mengulik Harta Duo Hartono di BCA, Orang Terkaya di Indonesia","Investigating Duo Hartono's assets at BCA, the richest person in Indonesia",BBCA,0.0,0.0,0.0
201,2019-03-11,Simak! Direktur BNI Beberkan Rencana & Target 2019,Listen! BNI Director Reveals 2019 Plans & Targets,BBNI,0.0,0.0,0.0
202,2019-03-11,"Semen Indonesia (SMGR) Kucurkan Dana Rp3,11 triliun untuk Tender Offer",Semen Indonesia (SMGR) Disburses IDR 3.11 trillion in Funds for Tender Offer,SMGR,0.0,0.0,0.0
203,2019-03-12,Bank Mandiri dikabarkan mendapat prioritas untuk mengakuisisi Bank Permata,Bank Mandiri reportedly has priority in acquiring Bank Permata,BMRI,0.0,0.0,0.0
204,2019-03-12,"Bank Mandiri Dapat Prioritas Beli Permata, Harga Tawar Naik","Bank Mandiri Gets Priority to Buy Permata, Bidding Price Increases",BMRI,0.0,0.0,0.0
205,2019-03-13,Bank Mandiri Akui Sedang Incar Bank untuk Diakuisisi,Bank Mandiri admits it is eyeing banks to be acquired,BMRI,0.0,0.0,0.0
206,2019-03-13,"Habis Vale, Ada 5 Perusahaan Tambang Antre untuk Divestasi","After Vale, there are 5 mining companies queuing for divestment",INCO,0.0,0.0,0.0
207,2019-03-14,Direktur BCA Suwignyo Budiman Diusulkan Jabat Wakil Presiden Direktur,BCA Director Suwignyo Budiman Proposed as Deputy President Director,BBCA,0.0,0.0,0.0
208,2019-03-18,"Pasarkan Kredit Motor Khusus Payroll, Bank Mandiri Incar 50.000 Nasabah","Marketing Payroll-Specific Motorcycle Loans, Bank Mandiri Targets 50,000 Customers",BMRI,0.0,0.0,0.0
209,2019-03-18,"Tahun Politik, Leasing Bank Mandiri Targetkan Kredit Rp 8,1 T","Political Year, Bank Mandiri Leasing Targets Credit of IDR 8.1 T",BMRI,0.0,0.0,0.0
210,2019-03-18,Bos Bank Mandiri: Pertumbuhan Tahun Ini Didorong Sektor Ritel,Bank Mandiri Boss: This Year's Growth Will Be Driven by the Retail Sector,BMRI,0.0,0.0,0.0
211,2019-03-18,Bank Mandiri Dan MUF Luncurkan Kredit Motor Murah,Bank Mandiri and MUF Launch Cheap Motorcycle Loans,BMRI,0.0,0.0,0.0
212,2019-03-18,"Bos Bank Mandiri Ngaku Tengah Incar Bank, Apakah Permata?","Bank Mandiri boss admits he is targeting banks, is it Permata?",BMRI,0.0,0.0,0.0
213,2019-03-19,Market Cap Bank Mandiri & BNI Naik Paling Tinggi Pekan Lalu,Bank Mandiri & BNI Market Cap Rises Highest Last Week,BMRI,0.0,0.0,0.0
214,2019-03-19,Bunga Deposito Valas Bank Mandiri Naik 2 Kali Lipat,Bank Mandiri Foreign Currency Deposit Interest Increases 2-fold,BMRI,0.0,0.0,0.0
215,2019-03-19,Bank Mandiri Perkuat Modal 3 Anak Usaha,Bank Mandiri Strengthens Capital in 3 Subsidiaries,BMRI,0.0,0.0,0.0
216,2019-03-20,Bank Mandiri Naikkan Bunga Deposito Dolar AS,Bank Mandiri Raises US Dollar Deposit Interest,BMRI,0.0,0.0,0.0
217,2019-03-20,Alih Tugas dan Fungsi Pegawai BNI Mencapai 60 Persen,Transfer of Duties and Functions of BNI Employees Reaches 60 Percent,BBNI,0.0,0.0,0.0
218,2019-03-21,TNI AD Gandeng BNI Salurkan Tunjangan Prajurit,Indonesian Army Collaborates with BNI to Distribute Soldier Allowances,BBNI,0.0,0.0,0.0
219,2019-03-21,Empat Tahun Berturut-turut Laba Indocement Turun,Four Years in a Row Indocement's Profits Decline,INTP,1.0,1.0,1.0
220,2019-03-21,KINERJA 2018 : Laba Bersih Indocement Tunggal Prakarsa (INTP) Merosot 38 Persen,2018 PERFORMANCE: Indocement Tunggal Prakarsa (INTP) Net Profit Falls 38 Percent,INTP,1.0,1.0,1.0
221,2019-03-22,Ini Penyebab Laba Bersih Indocement Tunggal Prakarsa (INTP) Tergerus Tajam,This is the Reason for the Sharp Decline in Indocement Tunggal Prakarsa's (INTP) Net Profit,INTP,1.0,1.0,1.0
222,2019-03-22,"Laba Turun 4 Tahun Beruntun, Begini Strategi Indocement","Profit Falls for 4 Consecutive Years, Here's Indocement's Strategy",INTP,0.0,0.0,0.0
223,2019-03-22,Bank BNI jadi sponsor Stasiun MRT Dukuh Atas selama 10 tahun,Bank BNI has been a sponsor of the Dukuh Atas MRT Station for 10 years,BBNI,0.0,0.0,0.0
224,2019-03-23,"Bisnis KTA, BNI Rencanakan Skema Pinjaman di Bawah Rp5 Juta","KTA Business, BNI Plans Loan Scheme Under IDR 5 Million",BBNI,0.0,0.0,0.0
225,2019-03-23,Bank BRI Sabet 2 Penghargaan Bergengsi dari The Asian Banker,BRI Bank Wins 2 Prestigious Awards from The Asian Banker,BBRI,0.0,0.0,0.0
226,2019-03-23,"Laba Turun di 2018, Begini Bocoran Strategi INTP di 2019","Profits Decline in 2018, Here's the Leak of INTP's Strategy for 2019",INTP,1.0,1.0,1.0
227,2019-03-24,Indocement Tunggal Prakarsa (INTP) Lirik Semen Bima,Indocement Tunggal Prakarsa (INTP) Semen Bima Lyrics,INTP,0.0,0.0,0.0
228,2019-03-27,"Due Diligence Kelar, Bank Mandiri Lanjutkan Rencana Akuisisi Bank Permata","Due Diligence Completed, Bank Mandiri Continues Plan to Acquisition Bank Permata",BMRI,0.0,0.0,0.0
229,2019-03-27,Ini penjelasan BRI soal pinjaman US$ 700 juta,This is BRI's explanation regarding the US$ 700 million loan,BBRI,0.0,0.0,0.0
230,2019-03-28,"Laba BTN Rp2,8 Triliun, Turun 7 Persen","BTN Profit IDR 2.8 Trillion, Down 7 Percent",BBTN,1.0,1.0,1.0
231,2019-03-28,BNI Kediri Pacu Transaksi Keagenan dengan Hadiah,BNI Kediri Spurs Agency Transactions with Prizes,BBNI,0.0,0.0,0.0
232,2019-03-28,Bank Mandiri Rekrut 14.000 Agen Laku Pandai Tahun Ini,"Bank Mandiri Recruits 14,000 in demand Pandai Agents This Year",BMRI,0.0,0.0,0.0
233,2019-03-29,"Untuk Danai Kredit, BNI Terbitkan NCD Rp 950 M","To fund credit, BNI issues NCD IDR 950 billion",BBNI,0.0,0.0,0.0
234,2019-03-29,"Laba BBTN 2018 Turun 7%, Capai Rp 2,8 T","BBTN's 2018 profit fell 7%, reaching IDR 2.8 T",BBTN,1.0,1.0,1.0
235,2019-03-31,STRATEGI EMITEN : Star Energy Jaga Kinerja BRPT,ISSUER STRATEGY: Star Energy Maintains BRPT's Performance,BRPT,0.0,0.0,0.0
236,2019-03-31,"Bank BNI ikut pembiayaan sindikasi Rp 26,72 triliun sepanjang kuartal I-2019",Bank BNI participated in syndicated financing of IDR 26.72 trillion throughout the first quarter of 2019,BBNI,0.0,0.0,0.0
237,2019-04-02,"Vale Indonesia (INCO) rombak susunan pengurus, berikut susunannya","Vale Indonesia (INCO) has overhauled its management structure, including the composition",INCO,0.0,0.0,0.0
238,2019-04-02,"Akhirnya Cetak Laba, Tapi Vale Belum Mau Bagi Dividen","Finally made a profit, but Vale doesn't want to distribute dividends yet",INCO,1.0,1.0,1.0
239,2019-04-02,BNI Buka Kantor di Universitas Negeri Makassar (UNM),BNI Opens Office at Makassar State University (UNM),BBNI,0.0,0.0,0.0
240,2019-04-02,Vale Indonesia (INCO) Rombak Direksi dan Komisaris,Vale Indonesia (INCO) Reshuffles Directors and Commissioners,INCO,0.0,0.0,0.0
241,2019-04-02,Vale Indonesia (INCO) Tahan Dividen untuk Ekspansi,Vale Indonesia (INCO) Holds Dividend for Expansion,INCO,0.0,0.0,0.0
242,2019-04-04,Boy Thohir Tambah Kepemilikan Saham Merdeka Copper Gold Senilai Rp 91 Miliar,Boy Thohir Increases freedom Copper Gold Share Ownership Worth IDR 91 Billion,MDKA,0.0,0.0,0.0
243,2019-04-07,Ammana Kerja Sama Dengan Bank BNI Syariah,Ammana Cooperation With Bank BNI sharia,BBNI,0.0,0.0,0.0
244,2019-04-09,"Akuisisi Permata, Bank Mandiri Juga Negosiasi Dengan Astra","Permata Acquisition, Bank Mandiri Also Negotiating With Astra",BMRI,0.0,0.0,0.0
245,2019-04-10,Aset Bank Mandiri Lampaui BRI Bila Akuisisi Bank Permata Terealisasi,Bank Mandiri Assets Exceed BRI If Permata Bank Acquisition Is Realized,BMRI,,1.0,1.0
246,2019-04-10,Semen Indonesia akan Terbitkan Obligasi Rp 5 T,Semen Indonesia will issue IDR 5 T bonds,SMGR,0.0,0.0,0.0
247,2019-04-10,Ini Strategi BNI Jaga Kualitas Kredit,This is BNI's strategy to maintain credit quality,BBNI,0.0,0.0,0.0
248,2019-04-10,Ini Keuntungan Jadi Perusahaan Terbuka menurut BRI (BBRI),These are the advantages of being a public company according to BRI (BBRI),BBRI,0.0,0.0,0.0
249,2019-04-11,BCA jadi bank terbaik di Indonesia versi Forbes,BCA is the best bank in Indonesia according to Forbes,BBCA,0.0,0.0,0.0
250,2019-04-11,Bank Mandiri: Akuisisi Permata Strategi Ekspansi Anorganik,Bank Mandiri: Acquisition of Permata Inorganic Expansion Strategy,BMRI,0.0,0.0,0.0
251,2019-04-11,BCA Bagi Dividen Rp 340/Saham dan Tunjuk Wapresdir Baru,BCA Distributes Dividends of IDR 340/Share and Appoints New Vice President Director,BBCA,0.0,0.0,0.0
252,2019-04-11,"Gandeng WeChat, BCA Bisa Layani Turis China Pakai QR Code","Partnering with WeChat, BCA Can Serve Chinese Tourists Using QR Codes",BBCA,0.0,0.0,0.0
253,2019-04-11,BRI Jual Uang Elektronik Brizzi Edisi Komik Tahilalats di Tokopedia,BRI Sells Brizzi Electronic Money Tahilalats Comic Edition on Tokopedia,BBRI,0.0,0.0,0.0
254,2019-04-12,"5 Bulan Prajogo Sudah Lepas Rp 2,59 T Saham Barito Pacific",5 Months Prajogo Has Released Rp 2.59 T of Barito Pacific Shares,BRPT,0.0,0.0,0.0
255,2019-04-12,"Prajogo Pangestu Kembali Lepas Saham Barito Pacific Rp 1,2 T",Prajogo Pangestu Releases Barito Pacific Shares for IDR 1.2 T Again,BRPT,0.0,0.0,0.0
256,2019-04-16,Begini progres dari rencana akuisisi yang akan dilakukan BNI dan BTN di tahun ini,This is the progress of the acquisition plan that will be carried out by BNI and BTN this year,BBNI,0.0,0.0,0.0
257,2019-04-16,Migrasi Kartu ATM Cip BCA Sudah Tembus 9 Juta Keping,BCA Chip ATM Card Migration Has Reached 9 Million Pieces,BBCA,0.0,0.0,0.0
258,2019-04-17,Bos BCA Berharap Presiden Terpilih Menjaga Stabilitas Likuiditas,BCA Boss Hopes the Elected President Maintains Liquidity Stability,BBCA,0.0,0.0,0.0
259,2019-04-18,"BNI Dorong Kredit Pertanian, Ini Strateginya","BNI Encourages Agricultural Credit, This is the Strategy",BBNI,0.0,0.0,0.0
260,2019-04-22,BCA Akuisisi Bank Royal Senilai Rp1 Triliun,BCA Acquires Bank Royal for IDR 1 Trillion,BBCA,0.0,0.0,0.0
261,2019-04-23,"BCA Akuisisi dengan Harga Tinggi, Ini Nasib Bank Royal Nantinya","BCA Acquires at a High Price, This is the Future Fate of Bank Royal",BBCA,1.0,1.0,1.0
262,2019-04-23,"Konsolidasi Bank, BCA Resmi Beli Bank Royal Senilai Rp 1 T","Bank Consolidation, BCA Officially Purchases Bank Royal Worth IDR 1 T",BBCA,0.0,0.0,0.0
263,2019-04-23,Bank Mandiri Lanjutkan Migrasi ke LinkAja,Bank Mandiri Continues Migration to LinkAja,BMRI,0.0,0.0,0.0
264,2019-04-24,Aneka Tambang Tbk (ANTM) jajaki rencana akuisisi 20% saham Vale Indonesia (INCO),Aneka Tambang Tbk (ANTM) is exploring plans to acquire 20% of Vale Indonesia (INCO) shares,INCO,0.0,0.0,0.0
265,2019-04-24,"Rencana IPO BNI Syariah tahun ini kemungkinan akan ditunda, kenapa?","This year's BNI sharia IPO plan will likely be postponed, why?",BBNI,1.0,1.0,1.0
266,2019-04-25,"BCA, BRI dan Mandiri masuk jajaran sepuluh bank terbesar di Asia Tenggara","BCA, BRI and Mandiri are among the ten largest banks in Southeast Asia",BBRI,0.0,0.0,0.0
267,2019-04-26,Ini Profil Bank Royal yang Akan Diakuisisi BCA,This is the profile of Bank Royal which will be acquired by BCA,BBCA,0.0,0.0,0.0
268,2019-04-29,"Likuiditas Ketat, Bank Mandiri Naikkan Bunga Spesial Deposito","Tight Liquidity, Bank Mandiri Increases Special Deposit Interest",BMRI,0.0,0.0,0.0
269,2019-04-29,"Kredit Tumbuh, Laba Bank Mandiri Q1 Naik 23,4% Jadi Rp 7,2 T","Credit Grows, Bank Mandiri Q1 Profit Rises 23.4% to IDR 7.2 T",BMRI,0.0,0.0,0.0
270,2019-04-29,"Semua Segmen Naik, Kredit Bank Mandiri di Q1 Tembus Rp 791 T","All Segments Increase, Bank Mandiri Credit in Q1 Reaches IDR 791 T",BMRI,0.0,0.0,0.0
271,2019-04-30,Ridwan Kamil Pilih Direktur Penyelamatan dan Penyelesaian Kredit BNI Pimpin BJB,Ridwan Kamil Selects Director of BNI Credit Rescue and Settlement to Lead BJB,BBNI,0.0,0.0,0.0
272,2019-05-02,Laba Permodalan Nasional Madani berpotensi terkerek pasca BTN akuisisi PNMIM,Madani National Capital's profits have the potential to increase after BTN acquires PNMIM,BBTN,0.0,0.0,0.0
273,2019-05-02,"Kinerja Q1-2019 Tak Sesuai Harapan, Saham SMGR Anjlok 4,44%","Q1-2019 Performance Did Not Meet Expectations, SMGR Shares Dropped 4.44%",SMGR,1.0,1.0,1.0
274,2019-05-03,Moody's Ingatkan Risiko Surat Utang Barito Pacific Tinggi,Moody's Reminds Barito Pacific Debt Risks Are High,BRPT,0.0,,1.0
275,2019-05-06,"Waduh! 3 Hari, Harga Saham Semen Indonesia Anjlok 19%","Wow! 3 Days, Semen Indonesia Share Price Drops 19%",SMGR,1.0,1.0,1.0
276,2019-05-07,"Bersaing Himpun Dana, Bank Mandiri Naikkan Bunga Deposito","Competing to Raise Funds, Bank Mandiri Increases Deposit Interest",BMRI,0.0,0.0,0.0
277,2019-05-08,Lima Mitra Binaan BNI Ramaikan Gelar Batik Nusantara 2019,Five BNI Partners Enliven the 2019 Archipelago Batik Title,BBNI,0.0,0.0,0.0
278,2019-05-09,BCA perkuat kerjasama dengan Fintech untuk ciptakan ekosistem keuangan yang stabil,BCA strengthens collaboration with Fintech to create a stable financial ecosystem,BBCA,0.0,0.0,0.0
279,2019-05-10,"Semen Indonesia Restatement Lapkeu 2017, Laba Turun","Semen Indonesia Restates 2017 Financial Report, Profit Down",SMGR,1.0,1.0,1.0
280,2019-05-13,"Kekurangan 750 SDM di bidang TI, ini solusi Bank Mandiri","Shortage of 750 human resources in the IT sector, this is Bank Mandiri's solution",BMRI,0.0,0.0,0.0
281,2019-05-13,Bank Mandiri Tantang Generasi Muda Majukan Perbankan Nasional Lewat What The Hack!,Bank Mandiri Challenges Young Generation to Advance National Banking Through What The Hack!,BMRI,0.0,1.0,1.0
282,2019-05-13,Ini Dua Profil Komisaris Anyar Bank BNI,These are the two profiles of the new commissioners of BNI Bank,BBNI,0.0,0.0,0.0
283,2019-05-13,"Tak Ada Direksi yang Diganti, BNI Hanya Rombak Komisaris","No Directors Replaced, BNI Only Changed Commissioners",BBNI,0.0,0.0,
284,2019-05-13,"Bank Mandiri Dikabarkan Mundur, Harga Saham Permata Tertekan","Bank Mandiri Reportedly Resigns, Permata Share Prices Are Depressed",BMRI,1.0,1.0,1.0
285,2019-05-13,"Semen Indonesia Kantongi Komitmen Obligasi Rp 3,47 T",Semen Indonesia Pockets Bond Commitment of IDR 3.47 T,SMGR,0.0,0.0,0.0
286,2019-05-15,"Likuiditas Mengetat, Ini Rekomendasi Analis untuk Saham Bank Mandiri (BMRI)","Liquidity is Tightening, This is the Analyst's Recommendation for Bank Mandiri (BMRI) Shares",BMRI,0.0,0.0,0.0
